"rent, rub/month",address,city,"price_per_sqm, rub/month","square, m^2",type,url,OSM_address,address_info,district,lat,lon,nearest_metro,distance_km,distance_center_km,distance_center_m,square_category,square_category_encoding
1050000,Ефимова,Санкт-Петербург,2625,400,Торговая площадь,https://spb.n1.ru/view/113558899/?open_card_kn,"Ефимова, 4а, Санкт-Петербург, Россия","{'district': 'Сенной округ', 'lat': 59.9255716, 'lon': 30.3215046}",Сенной округ,59.9255716,30.3215046,"Санкт-Петербург, Спасская",0.1653406114309432,1.51,1510,Крупная,4
90000,Итальянская,Санкт-Петербург,6521,13,Торговая площадь,https://spb.n1.ru/view/110867032/?open_card_kn,"Итальянская, 15, Санкт-Петербург, Россия","{'district': 'Дворцовый округ', 'lat': 59.9359508, 'lon': 30.3335298}",Дворцовый округ,59.9359508,30.3335298,"Санкт-Петербург, Гостиный Двор",0.2261826105838786,1.4,1400,Маленькая,1
300000,Некрасова,Санкт-Петербург,3000,100,Торговая площадь,https://spb.n1.ru/view/99105398/?open_card_kn,"Некрасова, 60, Санкт-Петербург, Россия","{'district': 'округ Смольнинское', 'lat': 59.9386667, 'lon': 30.3689244}",округ Смольнинское,59.9386667,30.3689244,"Санкт-Петербург, Чернышевская",0.8241439844875361,3.37,3370,Средняя,2
1302000,Светлановский проспект,Санкт-Петербург,1733,751,Торговая площадь,https://spb.n1.ru/view/113174287/?open_card_kn,"Светлановский проспект, 103, Санкт-Петербург, Россия","{'district': 'округ Прометей', 'lat': 60.0369142, 'lon': 30.397552}",округ Прометей,60.0369142,30.397552,"Санкт-Петербург, Гражданский проспект",1.1698199180606774,12.14,12140,Очень крупная,5
25000,Юрия Гагарина проспект,Санкт-Петербург,6250,4,Торговая площадь,https://spb.n1.ru/view/109552312/?open_card_kn,"Юрия Гагарина проспект, 34 корп. 3, Санкт-Петербург, Россия","{'district': 'округ Звёздное', 'lat': 59.8417982, 'lon': 30.3382446}",округ Звёздное,59.8417982,30.3382446,"Санкт-Петербург, Звёздная",1.151934975324728,10.79,10790,Маленькая,1
225000,Невский проспект,Санкт-Петербург,1928,116,Торговая площадь,https://spb.n1.ru/view/116016564/?open_card_kn,"Невский проспект, 158, Санкт-Петербург, Россия","{'district': 'округ Лиговка-Ямская', 'lat': 59.9276146, 'lon': 30.3760065}",округ Лиговка-Ямская,59.9276146,30.3760065,"Санкт-Петербург, Площадь Александра Невского-2",0.611842576843978,3.93,3930,Средняя,2
75000,Коллонтай,Санкт-Петербург,2707,27,Торговая площадь,https://spb.n1.ru/view/110400102/?open_card_kn,"Коллонтай, 31 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Правобережный', 'lat': 59.9186674, 'lon': 30.4653113}",округ Правобережный,59.9186674,30.4653113,"Санкт-Петербург, Проспект Большевиков",0.1491994273988412,9.01,9010,Маленькая,1
65000,Ударников проспект,Санкт-Петербург,3250,20,Торговая площадь,https://spb.n1.ru/view/112730412/?open_card_kn,"Ударников проспект, 42, Санкт-Петербург, Россия","{'district': 'округ Пороховые', 'lat': 59.953947, 'lon': 30.4806267}",округ Пороховые,59.953947,30.4806267,"Санкт-Петербург, Ладожская",3.3187608545766394,9.79,9790,Маленькая,1
137400,Юрия Гагарина проспект,Санкт-Петербург,2000,68,Торговая площадь,https://spb.n1.ru/view/115323096/?open_card_kn,"Юрия Гагарина проспект, 2, Санкт-Петербург, Россия","{'district': 'округ Звёздное', 'lat': 59.8424956, 'lon': 30.3405949}",округ Звёздное,59.8424956,30.3405949,"Санкт-Петербург, Звёздная",1.1538821047468457,10.73,10730,Средняя,2
125000,Ленинский проспект,Санкт-Петербург,2566,48,Торговая площадь,https://spb.n1.ru/view/115681317/?open_card_kn,"Ленинский проспект, 134, Санкт-Петербург, Россия","{'district': 'округ Княжево', 'lat': 59.8523012, 'lon': 30.2747328}",округ Княжево,59.8523012,30.2747328,"Санкт-Петербург, Ленинский проспект",0.38457686915404526,9.68,9680,Маленькая,1
1150000,Просвещения проспект,Санкт-Петербург,3267,352,Торговая площадь,https://spb.n1.ru/view/109977061/?open_card_kn,"Просвещения проспект, 21/139, Санкт-Петербург, Россия","{'district': 'округ № 21', 'lat': 60.0342257, 'lon': 30.4258285}",округ № 21,60.0342257,30.4258285,"Санкт-Петербург, Гражданский проспект",0.42882061112738235,12.61,12610,Крупная,4
223830,Лиговский проспект,Санкт-Петербург,2667,83,Торговая площадь,https://spb.n1.ru/view/115309371/?open_card_kn,"Лиговский проспект, 242, Санкт-Петербург, Россия","{'district': 'округ Волковское', 'lat': 59.902095, 'lon': 30.3423195}",округ Волковское,59.902095,30.3423195,"Санкт-Петербург, Волковская",1.098549058460446,4.37,4370,Средняя,2
238700,Красногвардейская площадь,Санкт-Петербург,2200,108,Торговая площадь,https://spb.n1.ru/view/115305051/?open_card_kn,"Красногвардейская площадь, 3е, Санкт-Петербург, Россия","{'district': 'округ Большая Охта', 'lat': 59.9437047, 'lon': 30.4114936}",округ Большая Охта,59.9437047,30.4114936,"Санкт-Петербург, Новочеркасская",1.6390993479094675,5.79,5790,Средняя,2
85000,Фермское шоссе,Санкт-Петербург,1133,75,Торговая площадь,https://spb.n1.ru/view/115658900/?open_card_kn,"Фермское шоссе, 32, Санкт-Петербург, Россия","{'district': 'округ Коломяги', 'lat': 60.0172298, 'lon': 30.3084479}",округ Коломяги,60.0172298,30.3084479,"Санкт-Петербург, Удельная",0.3946156523161639,8.88,8880,Средняя,2
100000,Просвещения проспект,Санкт-Петербург,2500,40,Торговая площадь,https://spb.n1.ru/view/116009930/?open_card_kn,"Просвещения проспект, 35, Санкт-Петербург, Россия","{'district': 'округ Сергиевское', 'lat': 60.0495922, 'lon': 30.3481904}",округ Сергиевское,60.0495922,30.3481904,"Санкт-Петербург, Проспект Просвещения",0.8841312160650945,12.68,12680,Маленькая,1
165000,Просвещения проспект,Санкт-Петербург,2619,63,Торговая площадь,https://spb.n1.ru/view/116009929/?open_card_kn,"Просвещения проспект, 30 корп. 1, Санкт-Петербург, Россия","{'district': 'округ № 21', 'lat': 60.0342257, 'lon': 30.4258285}",округ № 21,60.0342257,30.4258285,"Санкт-Петербург, Гражданский проспект",0.42882061112738235,12.61,12610,Средняя,2
121950,Кубинская,Санкт-Петербург,1500,81,Торговая площадь,https://spb.n1.ru/view/115304909/?open_card_kn,"Кубинская, 82 корп. 3 ст1, Санкт-Петербург, Россия","{'district': 'округ Новоизмайловское', 'lat': 59.8576411, 'lon': 30.2938078}",округ Новоизмайловское,59.8576411,30.2938078,"Санкт-Петербург, Ленинский проспект",1.6016453111607611,8.94,8940,Средняя,2
900000,Федора Абрамова,Санкт-Петербург,1587,567,Торговая площадь,https://spb.n1.ru/view/115655679/?open_card_kn,"Федора Абрамова, 8, Санкт-Петербург, Россия","{'district': 'Торфяное', 'lat': 60.0755162, 'lon': 30.339498}",Торфяное,60.0755162,30.339498,"Санкт-Петербург, Парнас",1.003022754429645,15.47,15470,Крупная,4
92400,Пахомовская,Санкт-Петербург,2800,33,Торговая площадь,https://spb.n1.ru/view/116006903/?open_card_kn,"Пахомовская, 18 корп. 1, Санкт-Петербург, Россия","{'district': 'округ Полюстрово', 'lat': 59.9985104, 'lon': 30.4642116}",округ Полюстрово,59.9985104,30.4642116,"Санкт-Петербург, Академическая",4.1249236471907365,11.03,11030,Маленькая,1
